"gene";"DE_log2_FC";"t.value";"p.value";"adj.p.value"
"ADGRF1";2.09151305200183;7.05320010145333;1.51136556523108e-08;3.45119420440022e-07
"ADGRF2";0.666875551428732;1.24001607013056;0.222133965054624;0.306679498420869
"ADGRF3";0.347094713367873;2.47760193632577;0.0175102611454906;0.0373192398512471
"ADGRF4";2.02099813706623;5.78414755261012;9.24506534851378e-07;9.73588609280714e-06
"ADGRF5";-0.720140276670446;-5.44366683835392;2.78781581724182e-06;2.45286940045223e-05
"ADGRF5-AS1";-0.860100329691043;-3.51665131500147;0.00109646345106727;0.00367485915201282
"ADGRG1";0.505286670015439;3.07320873392775;0.00378668855275764;0.0103587064808783
"ADGRG2";-0.171736479771111;-0.908065853202282;0.36923633610997;0.46435631972082
"ADGRG3";0.346458750156344;1.85339310741973;0.0711495229130234;0.119992738884097
"ADGRG5";0.226065357503629;1.00666655910276;0.320095221828311;0.413542718278166
"ADGRG6";-0.600713447467819;-3.42028692792692;0.00144433656024995;0.00460672599391344
"ADGRL1";-0.125120927917956;-1.39032005608214;0.172055256477641;0.248428596572766
"ADGRL1-AS1";-0.477697245238972;-4.00102269959145;0.000262512042191741;0.00112317578194375
"ADGRL2";-0.841214417826989;-4.4950871586306;5.74308451011009e-05;0.000311493964619781
"ADGRL3";-0.584505448682907;-2.04433601321708;0.0474847374770405;0.0853644462319848
"ADGRL4";0.412836085403721;2.97314015258003;0.00495450997751756;0.0130248482049875
"ADGRV1";-0.806022416020583;-4.73829576582031;2.67213665488016e-05;0.000163911642512157
"ADH1A";-0.45512246647929;-1.68160681330761;0.100372048998271;0.159552777462287
"ADH1B";-0.647747606023868;-3.39273095353392;0.00156181118763472;0.00491052679232937
"ADH1C";0.195972877206103;0.750509109549792;0.457303499912454;0.54965315421302
"ADH5";0.0117417795193938;0.136967560943231;0.891737735357159;0.92198039600259
"ADH6";0.656436608971572;1.92798137292867;0.0609172358601486;0.105203886461534
"ADH7";3.56851501122948;4.31465379266517;0.000100641118005123;0.000502648150184369
"ADHFE1";-1.06073407183594;-6.01501242817792;4.36604546325525e-07;5.19722716558343e-06
"ADI1";0.0137762349137355;0.192966816442119;0.847953185901828;0.888032782519439
"ADIPOR1";0.0067714767209742;0.144197996257385;0.886062085819458;0.917854565578969
"ADIPOR2";-0.487995226533963;-4.55545252694213;4.75400369634254e-05;0.00026611845316231
"ADIRF";-1.97098906520882;-14.2125467528148;2.67636306543956e-17;1.69992391954617e-13
"ADK";0.0477938331617619;0.556983660396286;0.580615819405311;0.663867878985141
"ADM";0.375720492462593;1.13949783250132;0.261216533841962;0.35046416670018
"ADM2";2.45207373415645;8.21448359161311;3.80556065120156e-10;1.80210367730094e-08
"ADM5";-0.142730420114639;-0.616150289896119;0.541256658246329;0.628768873321638
"ADNP";-0.045730133532172;-0.878122771006235;0.385077276671911;0.480065519007825
"ADNP-AS1";-0.388361646441608;-2.90196749273619;0.00598233586143368;0.015249182783255
"ADNP2";-0.149085460988413;-2.14655610941512;0.0378939363585086;0.0707011532661854
"ADO";-0.0167459052585342;-0.229294088705232;0.819798904255402;0.865132300531095
"ADORA1";0.481609114700226;2.49141260409816;0.0169330716406596;0.0363396076334307
"ADORA2A";-0.161382558364543;-0.90312158877277;0.371822666464526;0.466822203687348
"ADORA2A-AS1";-0.566937004873325;-3.70567089276087;0.000632913512759348;0.00231836176872462
"ADORA2B";0.463459568629002;3.13514220893645;0.00319951128720707;0.00898295585968452
"ADORA3";0.970148738860847;3.44581012211493;0.00134310043724642;0.00433492083201436
"ADPGK";-0.20012512957023;-2.09960287118932;0.0420643123822404;0.0771357823162258
"ADPGK-AS1";0.294202578720616;1.59094859074513;0.119428134145414;0.184268091475894
"ADPRH";-0.508990435057585;-4.87119595392772;1.75258408593637e-05;0.000114377781072826
"ADPRHL1";0.23897706753732;1.30885237224712;0.197991558793736;0.27946290994203
"ADPRM";0.060536471546921;0.652565028035754;0.517738261616313;0.60738188971858
"ADPRS";-0.106384922833339;-1.13335024131928;0.263757915868271;0.353304348681929
"ADRA1A";-2.60270517577446;-8.87379740723794;4.99638579659492e-11;3.71569707986634e-09
"ADRA1B";-0.677794265829206;-2.80486665892935;0.00770815136376062;0.0189000797261663
"ADRA1D";-0.950379290067213;-4.15233158797491;0.000165765922633134;0.000763382687273388
"ADRA2A";1.40782645529437;7.75846155467662;1.59252812328314e-09;5.75357280734066e-08
"ADRA2B";-0.110685034541656;-0.411861832273912;0.682620953138872;0.751939328457616
"ADRA2C";0.77384917750659;3.44852244777634;0.00133275024069931;0.00431043574850218
"ADRB1";-1.97828322812079;-7.57238265337408;2.87228367209883e-09;9.33319683902263e-08
"ADRB2";-1.48520113983655;-11.1937535073466;6.03464688549735e-14;2.79337945833517e-11
"ADRM1";0.211180246988682;2.12408178906928;0.0398423215637904;0.0736946735864946
"ADSL";0.198935276459417;2.98174320685915;0.00484215150342776;0.0127791464250829
"ADSS1";0.44084471558339;2.74477330708472;0.00899730062335241;0.0214920330843505
"ADSS2";0.212097288964466;3.27898984161693;0.00215041484674792;0.00641625916151548
"ADTRP";-1.03429793344215;-4.35151693550839;8.97889420776362e-05;0.000457528254179921
"AEBP1";0.712249337341668;4.0507163685062;0.000225862810482611;0.000988620965404272
"AEBP2";-0.000413322958430034;-0.00546134277822331;0.995669418709944;0.996970627904726
"AEN";0.882158382934532;5.68491916444045;1.27587619620071e-06;1.27006608840752e-05
"AFAP1";0.709901139087841;5.55437092768065;1.94822905488184e-06;1.81887942091018e-05
"AFAP1-AS1";0.815558740495008;5.33295577649278;3.9864977805534e-06;3.29156041468738e-05
"AFAP1L1";-0.946988429424588;-6.35152017669548;1.46257185828376e-07;2.12426292517575e-06
"AFAP1L2";-0.245030588798572;-1.91648860900516;0.0624063832198472;0.10738999198956
"AFDN";-0.612312030062325;-5.12994770126051;7.66307115682354e-06;5.71455971415638e-05
"AFDN-DT";-0.989187440309078;-3.46253942738489;0.00128046661369513;0.00416637768560762
"AFF1";-0.0596940824048379;-0.585860930879193;0.561232580792783;0.646629094443732
"AFF1-AS1";-0.228890170773176;-2.27924457086829;0.0280158495068401;0.0551825793371735
"AFF2";-0.300708685397017;-1.58193596794849;0.12147370878332;0.186957722194711
"AFF3";-1.92974783427048;-12.6595711135256;1.23536060951208e-15;2.05649530388084e-12
"AFF4";0.0683321298376284;0.672486714604517;0.505107738444632;0.595604703239637
"AFG1L";0.0851873221198691;0.994585530018931;0.325866399238174;0.419591524121695
"AFG3L1P";-0.627228014387595;-4.32997201524484;9.59839570928738e-05;0.000483854837047958
"AFG3L2";0.0481491668669845;0.806634158857852;0.424607347218069;0.519001841352512
"AFMID";-0.300679193392;-3.5074400109888;0.00112588454121287;0.00375370010112275
"AFTPH";0.0262181785122544;0.472410044486774;0.639179859462357;0.715116131862941
"AFTPH-DT";0.781935992205334;3.94442108862875;0.000311314068992743;0.00129460948637048
"AGA";0.273366485721093;2.64916315269981;0.0114656714549283;0.0263350239817559
"AGA-DT";-0.00973287540027964;-0.0457041712048916;0.963771538708715;0.974079015000715
"AGAP1";0.107529134776959;0.966786196941773;0.339411358504949;0.433710790631656
"AGAP1-IT1";-2.05047907397454;-7.17132188862026;1.0340541333615e-08;2.55164942988328e-07
"AGAP10P";-0.456746129808623;-3.06729688113314;0.00384776179806306;0.0105071814601745
"AGAP11";-1.96889061317205;-14.0736525874042;3.72737297919339e-17;1.69992391954617e-13
"AGAP12P";-0.464015445023139;-2.20295703103426;0.0333700371423224;0.0635988322280303
"AGAP2";0.138417614986893;1.29208770418971;0.203679760356709;0.286037228674857
"AGAP2-AS1";0.31655989190337;2.9003965920431;0.00600712473806116;0.0153012537551974
"AGAP3";-0.29304884454404;-3.13840848457404;0.00317106639583661;0.00892045338259457
"AGAP4";-0.489684103327161;-3.34532598996689;0.00178554366856714;0.00548721251511808
"AGAP5";-0.372422031314119;-2.83885515161845;0.00705723950938237;0.0175385530802186
"AGAP6";-0.499553261573717;-2.54932291473936;0.0146967418090751;0.0323552583408133
"AGAP7P";-0.704563269861627;-3.21313805628248;0.00258202569101581;0.00748628322337529
"AGAP9";-0.400973949689949;-1.72854342735245;0.091538692863767;0.147834988974984
"AGBL1";-2.82318791691662;-8.52188065982756;1.46779555435244e-10;8.561876978906e-09
"AGBL2";1.14176825404214;2.53694870659086;0.0151505886972898;0.0331654754195881
"AGBL3";-0.58443406877828;-3.71587062241643;0.000614224525048544;0.00226292695719706
"AGBL4";0.685225255009932;1.71280299100542;0.0944259237296817;0.151626579760632
"AGBL5";0.168100677448579;2.76441966681651;0.00855534340990645;0.0206291015859371
"AGER";-3.49978015640429;-9.95528896291866;2.00071466052545e-12;3.35639271073111e-10
"AGFG1";-0.231153045803209;-2.30738815641383;0.0262433978109556;0.0522622041066431
"AGFG2";-0.145660036741049;-1.47927776666467;0.146833136048843;0.218467920057272
"AGGF1";0.00432258264465191;0.057780308219266;0.954208882187271;0.967214726904672
"AGK";-0.398084942017969;-5.61363838102218;1.60775218410482e-06;1.55351454223872e-05
"AGL";0.261081179436211;2.65720064562489;0.0112363197030376;0.0259020177665511
"AGMAT";0.405883855925014;2.51846960754033;0.0158522095377992;0.0343917460258157
"AGMO";0.438307168752574;1.9341254583488;0.0601337307808274;0.104066698746732
"AGO1";0.0639784260855078;0.930642630098867;0.357574469486287;0.45234518583929
"AGO2";0.00396566778788546;0.0344112402001599;0.972718925603348;0.980466244479835
"AGO3";-0.205357322847571;-2.81689812014868;0.00747160713673748;0.0183888377170631
"AGO4";-0.588529461363112;-6.12154557542475;3.08800835813173e-07;3.93566483382384e-06
"AGPAT1";0.212940731068851;2.66808070912383;0.0109325839545459;0.0253229208348846
"AGPAT2";-0.175818372813807;-1.24884550493772;0.218920150080863;0.303112665892511
"AGPAT3";0.21067506829134;3.67291714712924;0.000696710026272043;0.00250581713122042
"AGPAT4";-0.191717074008069;-1.78889784104883;0.0811420443521992;0.133892106887224
"AGPAT4-IT1";-0.387028294886094;-2.27802658802286;0.028094918746063;0.0553081175824206
"AGPAT5";0.572244249654606;6.76790002727858;3.79310020803645e-08;7.30957093518405e-07
"AGPS";0.0845373672412962;0.990857126212473;0.327661568565798;0.421620335661211
"AGR2";1.45918938063232;6.36431085540674;1.40306242985576e-07;2.05116729828897e-06
"AGR3";0.260618508557017;1.1874268177443;0.242004161842212;0.329260157577475
"AGRN";0.160409330402462;1.61080916113357;0.115019220904682;0.178804034164085
"AGRP";-2.0751241823113;-7.3318857883662;6.1826313816618e-09;1.74216569961645e-07
"AGT";1.56893953173999;5.30537791343992;4.35740787827292e-06;3.53708416705567e-05
"AGTPBP1";-0.76741912273007;-9.87370539049846;2.53732507530112e-12;3.92216085389939e-10
"AGTR1";-0.799992987138807;-3.82172642972268;0.000449196170832834;0.00175217273485821
"AGTR2";-1.84729998577164;-3.0886939885475;0.00363101844715575;0.00998841619612274
"AGTRAP";-0.0797756815471817;-0.98995360436121;0.328097601063328;0.422062663294981
"AHCTF1";0.32486409498453;2.94154233300599;0.00538851497830292;0.0139613186755594
"AHCTF1P1";0.55107024667247;3.08938016493593;0.00362426206872359;0.0099749021275909
"AHCY";0.647820603731985;8.97944214284371;3.62567682747638e-11;2.89532369828105e-09
"AHCYL1";0.128287028434318;2.37597147160293;0.0223380395876098;0.0457435195605095
"AHCYL2";-0.308586744735036;-2.26665563966697;0.0288427795642002;0.0564721426353801
"AHDC1";0.36816085832519;3.23283985596697;0.00244495503871575;0.00714849402235507
"AHI1";-0.251965153376619;-2.05912154233489;0.045977930425971;0.0830627257991851
"AHI1-DT";0.487834948560498;1.68324845833163;0.100051599883931;0.159160296463405
"AHNAK";-0.54444879850214;-3.25682701589999;0.00228738556831835;0.006758780868921
"AHNAK2";1.27560295408028;5.17931346560084;6.5391985848652e-06;4.9952275529498e-05
"AHR";0.0301495323787388;0.281169407912242;0.78001762158326;0.832872304661891
"AHRR";0.47451166180819;2.34846515379157;0.0238366879889007;0.0482057531789366
"AHSA1";0.457027166103931;5.01825017710974;1.09617213817131e-05;7.7070374405995e-05
"AHSA2P";-0.610198351722818;-3.97264710181186;0.00028596766050923;0.0012098975837889
"AIDA";-0.0235531463328414;-0.307306876278818;0.760190672378804;0.817252177891192
"AIF1";-0.464164841052089;-2.9960023894041;0.00466117286729515;0.0123497113150262
"AIF1L";-0.522006680060408;-3.2951088152738;0.00205573366511534;0.00617890725649458
"AIFM1";0.371461610482436;5.8200714992526;8.22687103974203e-07;8.87230432325083e-06
"AIFM2";0.596717379155209;6.87603380927851;2.6748398828926e-08;5.48684454082264e-07
"AIFM3";-0.563010558260446;-3.06363962899227;0.0038860069945819;0.0105955748229491
"AIG1";0.170040442079923;2.44706358014589;0.0188505570049275;0.0396949405608287
"AIM2";1.37389781879912;5.68507962504435;1.27521206057302e-06;1.27006608840752e-05
"AIMP1";-0.104469120799692;-2.01492460283577;0.0506105398547925;0.0900487291784564
"AIMP2";0.345354019948726;4.15379893838558;0.000165024145101754;0.00076049563972467
"AIP";-0.088430559052789;-1.16821185056569;0.249579015101738;0.337845716258004
"AJAP1";-0.78150852065795;-2.06532801605799;0.045357976171479;0.0821415868056048
"AJM1";0.30375812862531;1.6784149896521;0.100997522407568;0.160440973531688
"AJUBA";-0.665870955900879;-4.51997795983963;5.31289790895575e-05;0.000291966540496981
"AJUBA-DT";-0.0887545757534159;-0.573782560094726;0.569300332897335;0.653315754811286
"AK1";-0.73229113889787;-6.4876730127513;9.40105979102801e-08;1.49155670775394e-06
"AK2";0.0284320462992813;0.499809172937558;0.619924821337488;0.698520934008361
"AK3";0.086043821929765;1.36411889299985;0.180092794057741;0.25802605728931
"AK4";1.5870807211402;6.23353123853367;2.14583207309916e-07;2.91329685658337e-06
"AK5";-0.489794947123522;-1.5717501492043;0.123819682946438;0.189933495792732
"AK6";0.0765606416379909;0.95788208809302;0.343827948884944;0.438156909776179
"AK7";1.1879046344875;2.7864194152039;0.00808438428266947;0.0196776695828647
"AK8";1.25317712503859;3.17342419877484;0.00288077812951389;0.00821707124038619
"AK9";0.0851388918639333;0.364067416983011;0.717708952683874;0.781795915086913
"AKAP1";0.129146221491;1.18853256227628;0.241573420306249;0.328736111981861
"AKAP10";0.000651916192663271;0.00919015512369101;0.992712718449579;0.99482731835922
"AKAP11";-0.33779615426059;-2.9318421604843;0.00552873491881743;0.0142583578958696
"AKAP12";0.604995449012045;2.36648688623603;0.0228449195427399;0.0465623260187948
"AKAP13";0.0958545166106206;0.617164393605097;0.540594278530276;0.62824097797054
"AKAP14";1.43145037502518;2.47997953671502;0.0174096361071642;0.0371303769582281
"AKAP17A";-0.276469991439871;-2.03984021201494;0.0479513687366423;0.086063001438687
"AKAP3";0.553326064284953;2.20298070453346;0.0333682435000364;0.0635988322280303
"AKAP5";-0.730648813080567;-4.113216678684;0.000186782672304895;0.000845110560600092
"AKAP6";0.383994563072766;1.93371193107686;0.0601861911666909;0.104149157447494
"AKAP7";-0.295702549961323;-3.17821565462602;0.00284306998666455;0.00812360365393959
"AKAP8";-0.277437080881915;-3.75007999780768;0.000555352115935048;0.00208254637687582
"AKAP8L";-0.317712933413214;-2.44873610756661;0.0187748076740403;0.0395623771055411
"AKAP9";-0.248404721154732;-2.44363614159773;0.0190066537276395;0.0399226432417593
"AKIP1";0.0368130130420945;0.500574935128318;0.619390454400313;0.698027851048126
"AKIRIN1";0.0562693612999031;0.653313346540787;0.517260773972337;0.607011507803182
"AKIRIN2";-0.333502090033583;-4.44918607176405;6.62789293260356e-05;0.000352418257873399
"AKNA";0.200838730806115;2.11762016581912;0.0404185882707016;0.074616355600507
"AKNAD1";-1.04240422936048;-4.40862367861711;7.52017802009541e-05;0.000392249150476946
"AKR1A1";0.297903427111245;3.52324268986491;0.00107586454213841;0.00362096182836974
"AKR1B1";0.116037762799436;1.0641321612909;0.293597085847163;0.386106455710176
"AKR1C1";0.849139668246184;4.16764524294152;0.000158182103720817;0.000734281189751651
"AKR1C2";0.597506070157331;2.7683919594214;0.00846846698723403;0.0204515226058176
"AKR1C3";0.265040515871692;1.61564579220317;0.11396587310394;0.177421441611565
"AKR1E2";-0.8024923215182;-5.37854098131681;3.4409365959864e-06;2.92135382007618e-05
"AKR7A2";0.260148849682123;2.96498182450231;0.00506331529320307;0.0132401167544959
"AKR7A3";-0.426076120500507;-2.04139054146802;0.0477900062584;0.085799197398211
"AKR7L";-0.41923627640825;-2.03982598176946;0.0479528520561752;0.086063001438687
"AKT1";0.0542124483878174;0.634238270151671;0.529505670085835;0.618237507759781
"AKT1S1";0.118355068679858;1.52433755704031;0.135226332758227;0.204258030039618
"AKT2";0.100717452011254;1.40239147313314;0.168447159160265;0.244131058892801
"AKT3";-0.147342778289012;-1.2437584909929;0.220767510313902;0.305260346987614
"AKTIP";-0.404115052639841;-5.1360017007363;7.5155553096038e-06;5.62393265750816e-05
"ALAD";-0.00859913639132319;-0.117579241153921;0.906984523548897;0.933615326208188
"ALAS1";-0.368729081327131;-3.24094390392677;0.0023906019844779;0.00701491763336763
"ALAS2";-0.802535945659817;-1.37959230950406;0.17531182796644;0.25233942594092
"ALB";-0.596451443127442;-1.83458434850063;0.073949530368315;0.123942207768022
"ALCAM";-0.221028280658171;-1.9951415207777;0.0528123279833887;0.0933598750113147
"ALDH16A1";0.212624866240372;2.01902838053521;0.0501639269013038;0.0893937369953158
"ALDH18A1";1.18257845830747;14.0518009913527;3.92755399368368e-17;1.69992391954617e-13
"ALDH1A1";-0.106670001822314;-0.622369338519663;0.537201207286658;0.625131544167907
"ALDH1A2";-0.143297450584642;-0.504210483840914;0.616856332396958;0.695969338898002
"ALDH1A3";1.94205465709345;9.5367214236152;6.83151204569972e-12;8.77328778191587e-10
"ALDH1A3-AS1";1.75459555517388;8.76121659110267;7.04202769589616e-11;4.83798480529806e-09
"ALDH1B1";1.27267823343311;8.05461652957016;6.27086767162129e-10;2.70334357134574e-08
"ALDH1L1";1.52386700225377;4.06501760215892;0.000216272629030496;0.000952841198055569
"ALDH1L2";1.63774516653623;7.74002754211308;1.68811208641723e-09;6.04765671000189e-08
"ALDH2";-0.709255131254627;-6.4253283879755;1.15090642826707e-07;1.74907064705952e-06
