"gene";"DE_log2_FC";"std.error";"t.value";"p.value";"adj.p.value"
"CABCOCO1";0,832931394361218;0,437325982001533;1,90460075239321;0,0640210693253885;0,109730979226677
"CABIN1";0,196437669429652;0,075067675078833;2,61680769017239;0,0124551703308678;0,028094683509963
"CABLES1";-1,05398274780729;0,140629254371664;-7,49476168750601;3,80944355942231e-09;1,06295338626926e-07
"CABLES2";-0,0656649819164709;0,0893911279958298;-0,734580527046647;0,466868182344151;0,559742049126261
"CABP4";-1,10038474588167;0,171299135837855;-6,42376122039084;1,18558683587213e-07;1,71183030339711e-06
"CABP5";-1,02546756126189;0,262905148770798;-3,9005229302523;0,000357312044009834;0,00142924817603934
"CABP7";-0,144805384245892;0,103714036208041;-1,39619852375069;0,170334705573638;0,245632880140525
"CACFD1";0,0432344195463272;0,128735590198768;0,335838904218896;0,73874286861482;0,798394758762971
"CACHD1";0,0559300682598964;0,143792454414384;0,388963861057103;0,699360222104145;0,765891333068218
"CACNA1C";0,6275063550521;0,141145894466984;4,44579955670537;6,75929860948038e-05;0,000350301953642994
"CACNA1D";-0,449033172831544;0,148593543895454;-3,02188884563834;0,00436088131640283;0,0116367130825521
"CACNA1H";0,319136851156855;0,136130082617468;2,34435214480583;0,0240983940284661;0,0483427984520022
"CACNA2D1";0,230549819929091;0,121913141328229;1,89109900226734;0,0658490728101997;0,112204315507966
"CACNA2D2";-1,29771616671621;0,20552750914145;-6,31407528917741;1,69112036882428e-07;2,27666020938213e-06
"CACNA2D3";-1,0556883826063;0,200167609666715;-5,27402202765996;4,89234662707071e-06;3,78603340705559e-05
"CACNA2D4";0,0154325114790776;0,109579355182064;0,140834114723861;0,888705927877355;0,917550041918314
"CACNB1";-0,41785539940988;0,159533124097338;-2,61923911898654;0,0123798668439529;0,0279639345181053
"CACNB2";-0,0230595405183979;0,12636166133451;-0,182488424691994;0,856118694719493;0,892648196821566
"CACNB3";0,195807848006948;0,131755792792687;1,48614223220564;0,145060263495495;0,215863806020977
"CACNB4";-1,35069810550547;0,178665964418467;-7,55990717035448;3,09849649311743e-09;9,02031614458445e-08
"CACNG4";-1,33234814006449;0,248056641352861;-5,37114480305012;3,57902312613733e-06;2,91380540021922e-05
"CACNG6";1,6310044928882;0,59673389967771;2,73321910112546;0,00928580777836487;0,0219752762801861
"CACTIN";0,0225025196041469;0,0807223931935166;0,278764277344967;0,781857990449072;0,833983868138891
"CACTIN-AS1";0,0886851323320359;0,0999410416796012;0,887374504423814;0,380167625700296;0,474415310066107
"CACUL1";-0,152404327031003;0,0561802986175229;-2,71277175061984;0,0097820447551745;0,0229676008921077
"CACYBP";-0,00892190047810547;0,0705244108370249;-0,126507976064105;0,899961899566359;0,926206720452188
"CAD";0,414579835060059;0,0941080098662202;4,40536183529338;7,66427340276537e-05;0,000389075862259364
"CADM1";-1,07356155892623;0,139593709021412;-7,69061561908613;2,04946117034603e-09;6,45580268658998e-08
"CADM3";0,995297911635494;0,250077011593914;3,97996563255363;0,000281564592585117;0,00117128546536311
"CADM3-AS1";0,703305365957651;0,223174721847353;3,15136660700622;0,00307030582137153;0,00860881298454104
"CADM4";0,447881755718725;0,113846656132982;3,93407914586057;0,000323169583451081;0,00131227532990627
"CADPS2";0,1560036593502;0,0606524819632945;2,57209028056939;0,0139172882517531;0,0307561009761953
"CALCOCO1";-0,459804165840483;0,0777806775849059;-5,91154744491082;6,23452401149067e-07;6,82160130646686e-06
"CALCOCO2";-0,327021922307248;0,080491947859027;-4,06279051514559;0,000219258883242215;0,000945257222381834
"CALCRL";-0,982587068126022;0,212515469849303;-4,62360254913576;3,87689981570487e-05;0,000218471838671168
"CALD1";0,764647859874927;0,151509787548589;5,04685454482408;1,01338214948865e-05;6,99949777599699e-05
"CALHM2";0,509833088730342;0,0994884660295215;5,12454467414402;7,90385027536693e-06;5,6730439359643e-05
"CALHM5";-0,14463471493968;0,172300136546202;-0,839434708752519;0,406201063785667;0,500092424178263
"CALHM6";-0,512017593048356;0,303118018909465;-1,68916910611403;0,0989474913887022;0,157752584135725
"CALM1";0,0323602068590077;0,078883309074235;0,410228820757942;0,683821201457212;0,75318592825439
"CALM2";0,0471612631274113;0,0797072136348904;0,591681241593011;0,55738451913852;0,642979581193481
"CALM3";0,266684197874354;0,0768728954633388;3,469157708539;0,00126187451312991;0,00409899539733318
"CALML4";-0,133719172860504;0,149950660099012;-0,891754479588217;0,377843275154665;0,472218206074335
"CALR";0,557363265223929;0,0990681909802138;5,62605675655516;1,57157146374546e-06;1,46341250388492e-05
"CALU";1,18799696573453;0,122545705581088;9,69431739856795;4,55907054037956e-12;5,89257657919239e-10
"CAMK1";-0,133691384755046;0,0813171239910259;-1,64407418995537;0,107977703997415;0,169441904133908
"CAMK1D";0,655571518110836;0,175718821342389;3,73079851721434;0,00059099505972908;0,00218013914073893
"CAMK2A";-0,653405292340004;0,208595262474753;-3,13240715339395;0,00323358996379538;0,00899316070634451
"CAMK2D";0,248493424987646;0,0577292132878574;4,30446581263067;0,00010472123372346;0,000506126478121657
"CAMK2G";-0,242111686726395;0,0876444298580051;-2,76243096245416;0,00861719849871073;0,0206474784411242
"CAMK2N1";-0,47620495384479;0,129123722739016;-3,68797416728212;0,000670113746946755;0,00242268426602942
"CAMK4";-0,557220368038844;0,133544059126668;-4,17255826790704;0,000156999180413793;0,000709664456758311
"CAMKK1";-0,4142067140809;0,13282265434023;-3,11849447775599;0,0033585949122135;0,00927559491170589
"CAMKK2";-0,147180123997161;0,0524730618889542;-2,80487013143296;0,00772506564110852;0,0188743915557943
"CAMKMT";-0,0602682477334501;0,085785190765763;-0,702548390875681;0,486394849097468;0,577784203155628
"CAMLG";0,0302715115382744;0,0707980391045976;0,42757556453719;0,671247092496495;0,742719066121259
"CAMSAP1";0,194211222830446;0,0771403603053252;2,51763437533541;0,0159094379167897;0,0343123047234533
"CAMSAP2";-0,132503998508055;0,0876674494746813;-1,51143895826834;0,138516080861152;0,208185698960147
"CAMSAP3";-0,239527336265279;0,151085956275145;-1,5853712824842;0,120735693549693;0,18586390981917
"CAMTA1";-0,426099412201374;0,0957342113273123;-4,45085833260331;6,65373951690427e-05;0,000345942975269607
"CAMTA2";-0,0598383364753188;0,0762798619055065;-0,784457850086894;0,437380227006498;0,530860046745997
"CAMTA2-AS1";-0,105201685765891;0,0885617666431651;-1,18789055089395;0,241863383938404;0,327961380205026
"CAND1";0,150789189775291;0,0556066045471114;2,71171367148553;0,00980837879478503;0,0230194314904384
"CAND2";0,345437360218062;0,123015521632905;2,80807946536125;0,00766121814520327;0,0187638764230582
"CANT1";0,369816674842806;0,0735699237341686;5,0267372327185;1,08063765711572e-05;7,41323867884404e-05
"CANX";0,408672913999143;0,0802260809782101;5,0940156744057;8,71530164072016e-06;6,17305159690535e-05
"CAP1";0,260080154420072;0,116506215334264;2,2323285815601;0,031242741557773;0,0602298512842174
"CAP2";0,51233745214357;0,183663464805538;2,78954473981001;0,0080368308213678;0,0195060959348412
"CAPG";-0,0269164111128411;0,176779016039629;-0,152260215696681;0,879745048473354;0,910229753866447
"CAPN1";0,42256135964877;0,0917968929853128;4,6032207181171;4,13308277836732e-05;0,000231051504504361
"CAPN1-AS1";-0,274871140211337;0,161032566832885;-1,70692888784783;0,0955670591168974;0,153394260493364
"CAPN10";-0,151038176087931;0,105404044107737;-1,43294479226575;0,159622553282248;0,233377983803471
"CAPN10-DT";0,155417141363716;0,145170684751546;1,07058213322963;0,29075758339035;0,381526182159268
"CAPN12";-0,708861505409896;0,153497247321706;-4,61807307804182;3,94481393487279e-05;0,000221602086874359
"CAPN13";1,50842843486279;0,314735984687233;4,79267865211466;2,2746715890705e-05;0,000139702602393484
"CAPN15";0,233889835433134;0,123712410779058;1,89059314227451;0,0659184201988896;0,112286890680998
"CAPN2";-0,328777055804877;0,06752965597945;-4,86863217406182;1,7878777087467e-05;0,000113702254284964
"CAPN3";-1,10175486067586;0,183420336062661;-6,00672141555488;4,57944799461713e-07;5,2269877747477e-06
"CAPN5";1,50863238186792;0,152785712798816;9,87417183342555;2,69783288045581e-12;3,91987826090011e-10
"CAPN7";-0,113396536749696;0,0696602317914031;-1,62785184363527;0,111387504401654;0,173873177602581
"CAPN8";0,116353201798308;0,210219963086466;0,553483123534043;0,583005028378292;0,665442682072548
"CAPN9";-1,18373657673324;0,325100096191548;-3,64114495996885;0,000768310199617039;0,00271441553108951
"CAPNS1";-0,0682667795860689;0,0918609055404124;-0,74315378434884;0,461719494915805;0,554672287208017
"CAPRIN1";0,310302208940963;0,0627130570110577;4,94796815416365;1,3892178894877e-05;9,1674738631987e-05
"CAPRIN2";-0,454157426982098;0,13323692657918;-3,408645325605;0,00149897892607268;0,00473102389818008
"CAPS";1,40233785738602;0,471518202030561;2,97409061059987;0,0049550892601714;0,0129691138571964
"CAPS2";0,141082895228572;0,295543663682107;0,477367348942129;0,63569163920018;0,712320903009832
"CAPSL";1,76017552704961;0,675598384535529;2,60535780922525;0,0128154719756328;0,0287385889909631
"CAPZA1";0,112070884269169;0,0684692114933942;1,63680699433761;0,109494459790065;0,17133274934454
"CAPZA2";-0,100626736530098;0,0751111449314863;-1,33970446891584;0,18788299887987;0,266670510070804
"CAPZB";0,233025805657847;0,0685729464409625;3,39821777759643;0,0015439198543332;0,00484447294775504
"CARD10";-0,174295715359263;0,130275843771834;-1,33789742068012;0,188466368286225;0,267380857470112
"CARD11";0,700500128675359;0,125005915968534;5,60373581720471;1,68921281005856e-06;1,5558894460665e-05
"CARD14";0,341388552339822;0,170403819170032;2,00340904331011;0,0519217257219392;0,0920111627780941
"CARD16";-1,13409690837582;0,151768758938387;-7,47253200400893;4,08798445470018e-09;1,12510261579189e-07
"CARD17P";-0,542354976432246;0,157109131854445;-3,45209072210211;0,00132484006795501;0,00426742972158545
"CARD19";0,184814098288946;0,107031029836675;1,72673381327793;0,0919110853886416;0,148431370607056
"CARD6";0,0812673332466269;0,107902379276972;0,753156082295682;0,455754387779969;0,548824517741756
"CARD8";-0,532714301885705;0,115123513345825;-4,62732839194594;3,83178848511199e-05;0,000216459140763174
"CARD8-AS1";0,0326704149607375;0,091370914537091;0,357558147756913;0,722548699074855;0,785207561396082
"CARD9";-0,379060519426257;0,176499346101896;-2,14765962479782;0,0378362002291795;0,0708901297974219
"CARF";-0,357625443324811;0,138543741452101;-2,58131792585126;0,0136032782116324;0,0301945597298661
"CARHSP1";-0,531574919091305;0,0896272528893224;-5,93095182497369;5,85446824187986e-07;6,50281431164177e-06
"CARM1";0,544193309236384;0,0762379615702576;7,13808840147016;1,18752903783827e-08;2,64171976858699e-07
"CARMIL1";-0,216613064768914;0,115228268352594;-1,87986045321871;0,067404527836438;0,114359375651806
"CARMIL2";0,172959835128245;0,186681317891985;0,926497825713444;0,359728925419239;0,453754740275418
"CARMN";-0,553834628433063;0,269392666692325;-2,05586378884471;0,0463444633874911;0,0837847220618156
"CARNMT1";0,117215003460908;0,0698061779731284;1,67914942293544;0,10089796952384;0,160370794567902
"CARNS1";-0,755292421946192;0,220133133139909;-3,43107105765017;0,00140652587209785;0,00449108082858723
"CARS1";0,320568234848023;0,0770292014781782;4,1616455668288;0,000162320267078502;0,000730645064873591
"CARS1-AS1";0,74267869440214;0,140086418633301;5,30157528222792;4,47748123684591e-06;3,49360509858978e-05
"CARS2";-0,338674815461991;0,109749474783047;-3,08589007948772;0,00366965851746542;0,0100125617610696
"CASC15";0,10343154233796;0,153305563240844;0,674675727034564;0,503752393178163;0,593680569760864
"CASC2";0,330872192083657;0,313522636825185;1,05533748833628;0,297586630537144;0,388810529593572
"CASC3";-0,112107911700931;0,0543431943873423;-2,06296138761845;0,0456314949166991;0,0827183039245278
"CASD1";-0,152613085068165;0,080264975955262;-1,90136586041249;0,0644550351487297;0,110333663465656
"CASK";0,497074307355877;0,0876581226610842;5,67060179097987;1,36064880936663e-06;1,29542762676889e-05
"CASKIN1";0,269547189958889;0,0997864151462819;2,70124134195768;0,0100725767549624;0,023564043792288
"CASKIN2";-1,05643310864146;0,175777390360727;-6,01006253690236;4,53011209815414e-07;5,18167715737801e-06
"CASP1";-0,795348445195832;0,120757752169573;-6,58631376376542;7,0086243824536e-08;1,13148242282494e-06
"CASP10";0,0193837118714695;0,0820144332183997;0,23634512988527;0,814367702266276;0,86012588750167
"CASP2";-0,123914365185201;0,0686598978683777;-1,8047560371084;0,0786246460309132;0,130337988609987
"CASP3";0,597226955403392;0,0703409770910502;8,49045577843387;1,69415267062313e-10;8,81396589413221e-09
"CASP4";-0,00765786359924014;0,0991806845188486;-0,0772112396318944;0,938839383835367;0,954755612286639
"CASP4LP";-1,84798620632238;0,232406230307735;-7,95153470660152;9,02300649158739e-10;3,33768460312664e-08
"CASP6";0,0930470333255025;0,0769200856468833;1,20965847272523;0,23349161785789;0,318842457902031
"CASP7";-0,0994208716900874;0,0731187920697909;-1,359717097011;0,181514492054197;0,258973372858432
"CASP8";-0,370580677100063;0,0686170447504499;-5,40070879542846;3,25377889781257e-06;2,69310596869176e-05
"CASP8AP2";-0,106715248264582;0,126874618327143;-0,841107935311533;0,405274202770676;0,49944695822461
"CASP9";-0,354505055076447;0,114051661595472;-3,10828487824961;0,00345321704163633;0,00950238601731968
"CASQ2";0,791432732297642;0,313452777412038;2,52488664746234;0,0156298873993158;0,03383608375519
"CASS4";-0,103297325281071;0,210034972957728;-0,491810120126332;0,6255345269391;0,703556537251021
"CAST";0,083884936678441;0,0783525736566067;1,0706085679595;0,290745837356669;0,381526182159268
"CASTOR1";-0,00205882646365831;0,130393447931773;-0,0157893398503855;0,987480733724201;0,990798138204797
"CASTOR2";0,204904648025498;0,136168641245361;1,50478587545191;0,140213914172;0,210105919145778
"CASTOR3P";0,195804572287208;0,166507121119706;1,17595314224693;0,24654646696974;0,333023569454604
"CASZ1";-0,820943010873886;0,135722003076716;-6,04870980580688;3,99663319005215e-07;4,66408828430978e-06
"CAT";-0,798803911091137;0,134375667446201;-5,94455771846451;5,6018734028625e-07;6,24374666491821e-06
"CATIP";0,343642520502926;0,324989026004104;1,05739730577422;0,296657459618916;0,387766655197177
"CATSPER2";-0,457172201082512;0,225364874731289;-2,02858676014892;0,0491758042519245;0,0879764138630103
"CATSPERB";1,46672538346146;0,241959161169617;6,06187166615802;3,82968080578526e-07;4,51499210787314e-06
"CATSPERD";1,46568953538754;0,535539065031411;2,73684896413966;0,00920018834831071;0,0218078538626624
"CATSPERE";-0,0373291518157679;0,211289491743288;-0,176673016285741;0,860654333620084;0,895942931685174
"CATSPERG";-0,596256615694698;0,164751128874698;-3,61913523608196;0,000819117076957641;0,00286449814836098
"CAV1";-1,67409041712168;0,153787856117216;-10,8857126914215;1,5249486037742e-13;4,91887421633404e-11
"CAV2";-1,46396879410513;0,14290350599659;-10,2444568024808;9,28060972810223e-13;1,96944307493201e-10
"CAVIN1";-0,578177837240999;0,111324329478255;-5,19363413146751;6,33360575021681e-06;4,69647786388491e-05
"CAVIN2";-1,77277756710998;0,200509398816261;-8,84136892123687;5,80057444031482e-11;3,80291319404055e-09
"CAVIN3";0,171001468513516;0,130537825730986;1,30997638083783;0,19765715176765;0,27816880835154
"CBFA2T2";-0,243144915850891;0,0960191996678577;-2,53225309825492;0,0153505324636928;0,0333522009395712
"CBFA2T3";-0,409933001526321;0,109621178087127;-3,73954201806249;0,000575988583173239;0,00213160712928362
"CBFB";0,216579043755235;0,0614057947522218;3,52701312032768;0,00106906939286159;0,00356754627934444
"CBL";-0,0302219478293223;0,130641068067882;-0,231335737500391;0,818230094348642;0,863187791840326
"CBLB";0,166124257028287;0,107502354663065;1,54530807765984;0,130126230127695;0,197838974311789
"CBLC";1,51125362653297;0,203059241350747;7,44242722705027;4,49823961372186e-09;1,21317071053689e-07
"CBLL1";-0,105453144159457;0,0610663797579496;-1,72686091065894;0,0918880051222127;0,148431370607056
"CBLN3";-0,142015062195298;0,177025717323573;-0,802228423883286;0,42714866070354;0,520735943016542
"CBR1";0,106749595345308;0,083293095904935;1,28161397034809;0,207337663214338;0,289218286829342
"CBR1-AS1";0,452694928309469;0,142177953935373;3,18400227165488;0,00280735985777261;0,00797272403348418
"CBR3";0,227575431456917;0,16373454205934;1,38990483373044;0,172224270778795;0,247980808777823
"CBR3-AS1";-0,385049543590683;0,141015733564795;-2,73054313768299;0,00934939876122707;0,0221063045332166
"CBR4";0,12101306200352;0,0953542150519926;1,26908980308356;0,211724291887327;0,294192244297304
"CBS";0,0072946928226186;0,165959031103263;0,0439547807318766;0,965158551135662;0,973975542029531
"CBX1";0,160949071201133;0,0753545620935179;2,13589020663923;0,0388439282121407;0,0724667292313945
"CBX2";-0,412591612285813;0,193261934540195;-2,134882967344;0,0389312599175381;0,0725876716705265
"CBX3";0,0674670178357435;0,0692171682299441;0,974715082414431;0,33554382273049;0,428670550273872
"CBX4";0,0455796407321804;0,0779206126302484;0,58494972246261;0,56185799042693;0,646752242495577
"CBX5";0,385037297561033;0,0872147710680443;4,41481749990068;7,44256600354483e-05;0,000380094061131004
"CBX6";0,474501062675256;0,0940979265420084;5,04263037574397;1,027151545064e-05;7,08247119230103e-05
"CBX7";-0,3751490481369;0,113215289560695;-3,3135899717483;0,00195933831852613;0,00590216817355052
"CBX8";0,132494778945631;0,141299919612505;0,937684743975645;0,354018765737956;0,448199596029653
"CBY1";0,0911840219767227;0,126821114833115;0,718997164602381;0,476310928491143;0,568653686779566
"CC2D1A";-0,0160438689681435;0,0894943501688822;-0,179272422648665;0,858626367141178;0,894262742454217
"CC2D1B";-0,258803613433979;0,0700137801443435;-3,69646679411422;0,000653652365081705;0,00237307586584613
"CC2D2A";0,540110535014465;0,206438790700346;2,61632289736892;0,0124702350187078;0,0281247308602599
"CC2D2B";-0,387830808383156;0,182641545036135;-2,12345339230691;0,0399344374257763;0,0741337552937624
"CCAR1";0,0347134282890238;0,0917348032665269;0,378410669156472;0,707121101641372;0,772345193503457
"CCAR2";0,0495190725111575;0,0613015879188819;0,807794287102061;0,42397405890624;0,517619764807146
"CCBE1";-0,931638575372276;0,206907718907431;-4,50267675025254;5,66147846733893e-05;0,000302947328205847
"CCDC102A";0,265801639447083;0,123504800505343;2,15215634015445;0,037457314205268;0,0702945733654367
"CCDC102B";-0,199500301699567;0,170995406476992;-1,1666997717065;0,250221703918097;0,33697191389371
"CCDC103";1,16028803207373;0,386078125530188;3,0053192743835;0,00455884147635165;0,0120734478538865
"CCDC106";0,153797171407841;0,116895531346858;1,31568050237512;0,195752361549762;0,275921524827352
"CCDC107";-0,155110232567788;0,111860745022169;-1,3866368629768;0,173211817063538;0,249183172448519
"CCDC112";-0,155610252521047;0,0988897949904401;-1,57357240487848;0,123442334235164;0,189282940344621
"CCDC113";1,60971469510436;0,451300761273535;3,56683354701612;0,000953145174564743;0,00324584572959885
"CCDC115";-0,380570224470741;0,0658801829619796;-5,77670260403457;9,65075166785149e-07;9,74013284725337e-06
"CCDC117";0,230041735391521;0,0880897325768905;2,61144776652291;0,0126226604629586;0,0284009860416569
"CCDC12";-0,384022098252815;0,0863769226911954;-4,44588770111347;6,75744535192637e-05;0,000350301953642994
"CCDC120";0,055540614888472;0,0821805117849554;0,675836809507916;0,503022620624245;0,593091011415522
"CCDC121";-0,139160163139702;0,225286366280981;-0,617703438680966;0,540262366478374;0,627582213091559
"CCDC122";-0,0394210788934217;0,134457060841134;-0,293187123434144;0,770890737255927;0,824806580914942
"CCDC124";0,0849435710062085;0,0963381505124624;0,881723082230233;0,3831801462915;0,477362073180079
"CCDC125";0,37412083399978;0,144863836131532;2,58256887288343;0,0135612127901119;0,0301260660990254
"CCDC126";-0,103184450416924;0,0813991976787097;-1,26763473547003;0,2122384147941;0,294678129631478
"CCDC127";0,0322056162882976;0,0697091374420808;0,461999925261681;0,646577632719551;0,721611242163235
"CCDC13";1,05473336988588;0,369725391078885;2,85274799982792;0,00682204359923738;0,0170109616081475
"CCDC134";0,432315846903075;0,112086584366703;3,85698118419512;0,000406862416717286;0,00159695231365695
"CCDC136";0,705716590217107;0,157647484444758;4,47654837438526;6,14214896581167e-05;0,000324151107724511
"CCDC137";0,114461673329091;0,106543164429268;1,07432207352054;0,2890990655981;0,379697189143083
"CCDC138";0,583376457410609;0,265377998789305;2,19828493722939;0,0337600041307962;0,0643747158455286
"CCDC14";-0,397654227832591;0,157918439552612;-2,51809876642118;0,0158914014192273;0,0342825738482207
"CCDC141";-0,98162262081689;0,298281204931842;-3,29093018462626;0,00208748163501168;0,00623807741513219
"CCDC142";-0,0601728707917372;0,0949192172654941;-0,633937705400903;0,529720446852223;0,618051896609466
"CCDC144A";0,534506175910601;0,522783166936618;1,02242422808423;0,312707523583923;0,405055573075376
"CCDC144BP";-0,250196781153839;0,272162225829369;-0,919292823945006;0,363438198369571;0,457574649750542
"CCDC144NL-AS1";-0,623717526976486;0,281334600755202;-2,21699543995728;0,0323550733394214;0,0620978278275816
"CCDC146";0,863325169984759;0,346126060651955;2,49425070264464;0,0168421411995398;0,0360013324408452
"CCDC148";0,596987284403597;0,330034094292347;1,80886549216573;0,0779722538565622;0,129496087961964
"CCDC149";0,102035572443349;0,0594750680788769;1,7156024488787;0,0939513128210787;0,151086526391301
"CCDC15";-0,298185561422724;0,157097055953538;-1,89809770535047;0,0648960190778323;0,110873198695686
"CCDC152";-0,465135403812105;0,10893412172709;-4,26987794492344;0,000116493933025709;0,000552263899893478
"CCDC153";0,637215354744807;0,330987937169365;1,92519207858245;0,0613169939133252;0,105766896025038
"CCDC157";0,396157312742832;0,17091338718133;2,31788345709005;0,0256393778747099;0,0509816158751475
"CCDC159";-0,266149341551412;0,121512436979792;-2,19030535611491;0,0343754606434501;0,0653628188231034
"CCDC162P";0,951540840816297;0,333552764154837;2,85274458218726;0,00682210439493415;0,0170109616081475
"CCDC167";0,466884916382685;0,136882271561927;3,41085014922083;0,00148963794600918;0,00470430405193578
"CCDC17";1,32024259399865;0,484072009677377;2,72736817581864;0,00942537055295369;0,0222696126982181
"CCDC170";1,05439154469523;0,428122269389346;2,46282807525795;0,0181739110385362;0,0383081383425493
"CCDC171";-0,223910946202514;0,155101894800114;-1,44363772274399;0,156606741727209;0,229739269654032
"CCDC174";-0,0235132363111386;0,0515646345330759;-0,455995403129564;0,650852721371483;0,725579089671617
"CCDC18";-0,338356107573838;0,121743085197771;-2,7792634548745;0,00825249097389668;0,0199454779599889
"CCDC18-AS1";-0,88423321759501;0,18093511337309;-4,88701834105418;1,68645374469268e-05;0,000108398891843605
"CCDC180";0,315412955968658;0,276075469629801;1,14248816235505;0,26002544059319;0,348304224448814
"CCDC181";0,831989224966067;0,353203108539821;2,35555465070961;0,023471669348534;0,0472421169665739
"CCDC183";-1,03191449201951;0,144002227245296;-7,16596202544651;1,08619374289229e-08;2,44325420995353e-07
"CCDC183-AS1";-0,78619113919966;0,156761862904225;-5,01519390388968;1,12120469043022e-05;7,65247111606372e-05
"CCDC186";-0,12387693452519;0,102043194448609;-1,21396566615304;0,23186066914122;0,317332728437678
"CCDC187";1,92153891697383;0,621583367838517;3,09136153957232;0,00361562654647724;0,00988855773131845
"CCDC188";-0,833974885037023;0,221104310796307;-3,77186171555618;0,000523648263151654;0,00196908351319885
"CCDC190";1,81611085670699;0,598902673809223;3,03239730949256;0,00423955385135757;0,0113656124525756
"CCDC191";-0,277121662823119;0,20565328435906;-1,34751877990569;0,185376215708074;0,263715939573063
"CCDC22";-0,07477166780529;0,0726377096391117;-1,02937810369821;0,309469788604846;0,40140974349517
"CCDC24";0,387894060817323;0,217662803357523;1,78208703937432;0,0823068007639114;0,13539217966654
"CCDC25";0,248200839737518;0,0689778889066957;3,59826668620218;0,000870265185086665;0,00301587228405131
"CCDC28A";-0,224402228074627;0,0899925134568462;-2,49356551400505;0,0168702074782269;0,0360469934033973
"CCDC28B";-0,0586712971264955;0,128201732938556;-0,457648237521212;0,649674742016979;0,724570317077826
"CCDC3";1,16348226694828;0,202089138716188;5,75727262899696;1,02775794956036e-06;1,02508844839267e-05
"CCDC30";0,214695069667478;0,191528256756473;1,12095767644594;0,268972722152452;0,358190309830248
"CCDC32";0,0665461863697627;0,0765087364121013;0,869785458373315;0,389593275002325;0,483781978690907
"CCDC33";1,93984619857101;0,645068549457018;3,00719388691925;0,00453602861573091;0,0120205503638692
"CCDC34";0,701180399284635;0,218604441278595;3,20753043800712;0,00263118294043685;0,00756834643541385
"CCDC39";0,4480917156586;0,283503548518211;1,58055064213709;0,121835661155796;0,187175227959676
"CCDC40";0,818516757636379;0,28461976835163;2,87582539461965;0,00642284748145293;0,0161651836497613
"CCDC43";0,0233866560214362;0,0528274563966001;0,44269888456983;0,660361912229984;0,73374556806374
"CCDC47";0,159667452063873;0,0892834423916873;1,78832096732348;0,0812800272110218;0,13393960472055
"CCDC50";-0,306954270200014;0,0814769674173685;-3,7673747554647;0,000530629794678394;0,00199115805690394
"CCDC51";0,355216165122553;0,0913575223884437;3,88819832057405;0,000370710226077583;0,00147479391370973
"CCDC57";-0,155150642028568;0,150281806526759;-1,03239803682385;0,308070886031665;0,399807962061201
"CCDC59";-0,374481121088727;0,0808983995808483;-4,62903003061856;3,81135781714377e-05;0,000215531482731048
"CCDC6";0,250014953956697;0,0698506235544157;3,57928020158514;0,000919457986458549;0,00315443914180036
"CCDC60";1,4440176624824;0,453406778673419;3,18481710111903;0,00280107599079462;0,00795768074326856
"CCDC61";-0,130028098018714;0,138806523350494;-0,936757832990209;0,354489620793709;0,448690048984535
"CCDC65";1,02966721873322;0,384532350378387;2,67771285750082;0,0106903074918011;0,0247364819552034
"CCDC66";-0,0259748982509523;0,125343151559762;-0,207230294816449;0,836878549085908;0,877123553395992
"CCDC68";-1,65998755724128;0,207108258370953;-8,01507178080784;7,39649152804176e-10;2,83350630318902e-08
"CCDC69";0,442853799604499;0,108008267514616;4,10018427102881;0,000195739432393015;0,000857639172981746
"CCDC7";-0,211384227061358;0,0919085419491655;-2,29994103462412;0,0267336842966429;0,0528448168079737
"CCDC71";0,0781019886119243;0,0866601917917855;0,901244123709954;0,372838589434836;0,467221505081977
"CCDC71L";0,610477648235248;0,195207974648818;3,12731920575225;0,00327878618783424;0,00909689723677802
"CCDC73";-0,089652839094177;0,128840142603708;-0,695845543806446;0,490538137665252;0,581634986345037
"CCDC74A";1,01445841937501;0,403427972811699;2,51459613051796;0,0160279018867012;0,0345262457097258
"CCDC74B";1,36979590573821;0,518438712856527;2,64215590342555;0,0116903967801668;0,0266868675542151
"CCDC77";-0,284105504082452;0,105149767869412;-2,70191280341474;0,010055441664985;0,0235273702557491
"CCDC78";1,39768348968815;0,505516784434842;2,76486069844492;0,0085636461970738;0,0205490964790201
"CCDC8";0,547163372385881;0,171876359717559;3,18347080008573;0,0028114656957919;0,00798157344512089
"CCDC80";2,07773494919235;0,384271547393909;5,40694455075671;3,18902399569224e-06;2,65203549515095e-05
"CCDC81";0,874703648972739;0,426218259070053;2,05224349346557;0,0467118632352687;0,0843159712422005
"CCDC82";-0,54618206349282;0,135490674500208;-4,03114137196196;0,000241296423758095;0,00102519197111975
"CCDC85A";-1,71143952936678;0,202716359522546;-8,44253287400038;1,96333860057427e-10;9,86440029596941e-09
"CCDC85B";-0,03805776884609;0,15562357095705;-0,244550157871607;0,808051526981866;0,855640143599471
"CCDC85C";-0,304374889535363;0,0715301690281646;-4,25519600569539;0,000121873937449874;0,000572722279484722
"CCDC86";0,741716154512204;0,143296256337447;5,17610280596267;6,70001048924397e-06;4,91618604051532e-05
"CCDC88A";-0,0380588073313982;0,119755098620641;-0,317805319103451;0,752281332475676;0,809341793689574
"CCDC88B";-0,490117457214756;0,165927824440209;-2,9537990922756;0,00522964188918722;0,0135819105295993
"CCDC88C";0,338747081313318;0,15157182093065;2,23489484544959;0,0310599361369391;0,0599490964596163
