gene;DE_log2_FC;std.error;t.value;p.value;adj.p.value;gene_id
GOLGA8M;-0,1601732874635;0,0292787927206037;-5,47062472800609;5,37984194141695e-08;8,30878196850796e-08;653720
GOLGA8O;-0,285470729234191;0,0295629254083788;-9,65637619723799;2,38260725067348e-21;6,35387943089378e-21;728047
GOLGA8Q;-0,525183050640002;0,0404246256476278;-12,9916614495803;2,3163860752718698e-36;1,4644667555076801e-35;727909
GOLGA8T;-0,176560004794268;0,0297128753490834;-5,94220528036895;3,6116445125281102e-09;5,84626205457041e-09;653075
GOLGB1;0,0446039606025489;0,0165211248403235;2,69981378590415;0,0070282813538005;0,0084982248220354;2804
GOLIM4;0,150212818840698;0,029245239727248;5,13631689265121;3,23241766827238e-07;4,82522036163923e-07;27333
GOLM1;0,0951916462160321;0,0186408951746835;5,10660273146716;3,77241661502853e-07;5,61176260434368e-07;51280
GOLM2;0,222438474018764;0,0165348854253234;13,4526770701475;1,0537131533165e-38;8,26228811502771e-38;113201
GOLPH3;0,152658247190559;0,013511299602023;11,2985613291931;2,70252335158217e-28;1,00372395219766e-27;64083
GOLPH3L;0,352420288972984;0,0247041269995124;14,265644318455;5,42130271497955e-43;6,812603087666439e-42;55204
GOLT1B;0,56701201810449;0,0429898376795698;13,1894431035257;2,29768481866064e-37;1,5977837300045697e-36;51026
GON4L;-0,251967930327082;0,0168766687083376;-14,9299565383186;1,28769194203192e-46;2,5668728234922602e-45;54856
GON7;0,422282076692748;0,0301333180119848;14,0137928562927;1,18576826783e-41;1,26383651897117e-40;84520
GOPC;0,414541139558547;0,0279867972672208;14,8120249559271;5,73860613234441e-46;1,0531925981675201e-44;57120
GORAB;0,182292620707239;0,0214116302286779;8,51371982237407;4,6090979885418e-17;1,03010525375864e-16;92344
GORASP1;-0,0338719943883176;0,0199010444058555;-1,70202094410439;0,0889922838492785;0,0998091271103471;64689
GORASP2;0,173637096587297;0,0183064885639926;9,48500287099441;1,12232687235294e-20;2,91083316327849e-20;26003
GOSR1;0,0127529008582341;0,0094267812657598;1,35283725151823;0,176344294139895;0,192747864051163;9527
GOSR2;-0,220091568527259;0,0160922863410612;-13,6768364583268;7,086218165296069e-40;6,26866643346072e-39;9570
GOT1;0,309848944157185;0,0440104959076279;7,04034203130809;3,10740341079541e-12;5,7009318405107596e-12;127845
GOT2;0,272202444643235;0,0301045630689876;9,04189986147469;5,48852126350424e-19;1,32032580941551e-18;2806
GP1BA;-0,577213831275903;0,0432798487206122;-13,3367802415862;4,10701648118066e-38;3,04723783200493e-37;2811
GPAA1;-0,223285613741542;0,0275898124053282;-8,09304573953612;1,3314868277631702e-15;2,80343819999367e-15;8733
GPALPP1;0,171859553325613;0,0193340785139823;8,88894462703897;2,02985304068555e-18;4,7648006083316196e-18;55425
GPAM;0,106382249375342;0,0383103152872473;2,77685653531426;0,0055678521910643;0,0067730834167668;57678
GPANK1;-0,103642343616458;0,0170176628592057;-6,09028069682274;1,48410419658464e-09;2,4406867560918303e-09;7918
GPAT2;-0,322266267467584;0,0350911723514468;-9,1836848378848;1,6096171454772302e-19;3,96344493971004e-19;150763
GPAT3;0,346209296524546;0,0493036928395031;7,02197495939202;3,52562443290614e-12;6,45802716390838e-12;84803
GPAT4;-0,154149767645002;0,01569712974777;-9,82025186272674;5,31233817927876e-22;1,45577552730496e-21;137964
GPATCH1;-0,143475583468331;0,0134200273602697;-10,6911543185891;1,27532375769415e-25;4,10635087342959e-25;55094
GPATCH11;0,38733747728765;0,027272829352368;14,2023210090602;1,18308386821235e-42;1,42512602645757e-41;253635
GPATCH2;0,228554006436522;0,0248777625898125;9,18708045433776;1,55928365490888e-19;3,84357402812865e-19;55105
GPATCH2L;0,14316768455081;0,0156221002451822;9,16443258613464;1,9014984263389802e-19;4,66452829814077e-19;55668
GPATCH3;-0,200337925071453;0,0194033414454359;-10,3249188102381;4,5023842957029005e-24;1,34938959587445e-23;63906
GPATCH4;-0,210159971847197;0,0186265666209829;-11,2828078369768;3,1856597360240897e-28;1,17752279756896e-27;54865
GPATCH8;-0,223926491130687;0,0184628069726355;-12,1285182400801;3,88157514694215e-32;1,8040905491752302e-31;23131
GPBP1;0,314160916148041;0,0221063022953912;14,2113733880107;1,07832024605412e-42;1,30375081865163e-41;65056
GPBP1L1;0,0799025984349089;0,0117067224390454;6,82536028772749;1,3454064449408e-11;2,4017636043303597e-11;60313
GPC1;-0,562316934620393;0,0395535102182449;-14,2166126727486;1,0066059113988798e-42;1,22157853003295e-41;2817
GPC4;0,233356253452413;0,0316234763626563;7,37920938154603;2,8419088559258e-13;5,43231544924971e-13;2239
GPC5;-0,0445266813153804;0,03770552936332;-1,18090587951527;0,237857590297635;0,257067404312647;2262
GPC6;0,391051629828012;0,041229949972468;9,48464963186091;1,1224384296567001e-20;2,91083316327849e-20;10082
GPCPD1;0,10851876191181;0,0344559370244962;3,14949385456153;0,0016729898912687;0,0020934547344757;56261
GPD1;-0,284965619189815;0,06340393886929;-4,49444662700347;7,60039605704016e-06;1,06679350327464e-05;2819
GPD1L;0,301093067138338;0,0307904817057885;9,77877092068143;7,76140652896838e-22;2,11445745618566e-21;23171
GPD2;0,357148510991397;0,0269289471134706;13,2626243976966;9,75589502288719e-38;7,00548969765171e-37;2820
GPER1;-0,696953610475426;0,0553750475021366;-12,5860589184783;2,3670584685382098e-34;1,27860412002034e-33;2852
GPHN;-0,0163133473278419;0,0162236151710418;-1,00553095939802;0,314829719336553;0,335689197925566;10243
GPIHBP1;-0,456440881245553;0,070674132067519;-6,45838679432935;1,49506536437211e-10;2,56085764873414e-10;338328
GPKOW;-0,0911411494992244;0,0196593427802223;-4,6360221965769;3,91185883945097e-06;5,56432857128906e-06;27238
GPLD1;-0,0067417601007393;0,0189499623802336;-0,355766410796236;0,722073664147564;0,73746969110167;2822
GPM6A;0,675701566798147;0,0437345564872459;15,4500610288617;1,53970339666022e-49;4,75818017419513e-48;2823
GPM6A-DT;0,0925075256242371;0,0422203194709891;2,19106645291497;0,0286253028421677;0,0332519031446179;101928590
GPM6B;0,265500328386872;0,0325291330456356;8,16192451284815;7,761695622511049e-16;1,6495755566777402e-15;2824
GPN1;0,354533222614293;0,0257945559684301;13,7444979881881;3,18157482091923e-40;2,91751844220105e-39;11321
GPN2;-0,1010933047473;0,0135288848303738;-7,47240485929298;1,4429922187337e-13;2,79071028076202e-13;54707
GPN3;0,367643760886171;0,0270013567423512;13,615751400726;1,5149736544124e-39;1,3033735306793601e-38;51184
GPR107;-0,0676041048105591;0,0118209186343249;-5,71902293737596;1,32983873441707e-08;2,10699033259231e-08;57720
GPR108;-0,217234210589583;0,024879747884093;-8,73136703802666;7,64491065384611e-18;1,76053471307321e-17;56927
GPR12;0,30086258754107;0,0486702357536968;6,18165461666616;8,4938579642472e-10;1,41096461450153e-09;2835
GPR135;-0,105982192420353;0,0283929680891952;-3,73269156248176;0,0001976801969872;0,0002594632243821;64582
GPR137;-0,282931744134855;0,0253794133229709;-11,1480805538863;1,27202159908241e-27;4,55800742852721e-27;56834
GPR137B;0,182166705070423;0,0242900983105248;7,49962815059876;1,18562192855615e-13;2,30116061595345e-13;7107
GPR137C;0,395775601089559;0,0384648851056377;10,2892703306568;6,4206745870013304e-24;1,91129786737166e-23;283554
GPR143;0,0364251017205403;0,0395638026545851;0,920667359468767;0,357396092127828;0,378646419229366;4935
GPR146;-0,610272502850259;0,0453368258360787;-13,4608564140944;9,362376080350161e-39;7,3695339219228e-38;115330
GPR153;-0,473715271358897;0,0455763440074044;-10,393884846971;2,3430187716323802e-24;7,11247040350512e-24;387509
GPR155;0,364298099186509;0,0289930755532312;12,5650036167311;3,02711882661109e-34;1,62597814017771e-33;151556
GPR158;0,162371734574692;0,0399304271409813;4,06636608222121;5,06407426335763e-05;6,83973407306704e-05;57512
GPR158-AS1;-0,183006287010034;0,0339633993552422;-5,38833834316373;8,44430846068961e-08;1,29118399766023e-07;100128811
GPR161;0,0243443861413361;0,0222695180031348;1,09317076992458;0,274522405698686;0,29479572063885;23432
GPR162;-0,349900399672457;0,0328865090213127;-10,639633396348;2,12391138115115e-25;6,75982426293289e-25;27239
GPR17;-0,296073444421795;0,0635516636282175;-4,65878353954429;3,50951261204438e-06;5,00402052177857e-06;2840
GPR171;0,217016477261078;0,0420466358787703;5,16132795705189;2,8363835389407e-07;4,24298175026988e-07;29909
GPR173;-0,255676871273384;0,0191720498415343;-13,335917306009;4,1008893780106e-38;3,04407859663995e-37;54328
GPR176;-0,0308552057289141;0,0292906341551368;-1,05341542164948;0,29234785422762;0,31296766935851;11245
GPR179;-0,183227157829834;0,0389224484778732;-4,70749310475664;2,77786951975293e-06;3,98067602276254e-06;440435
GPR18;-0,0739216938715263;0,0339206736239221;-2,179251942078;0,0294928798410556;0,0342377247908925;2841
GPR180;0,381975549225497;0,0329581538563775;11,5897131523216;1,27964464774488e-29;5,13560688348277e-29;160897
GPR183;0,440827316592054;0,0533317111389489;8,26576359876277;3,41112435152987e-16;7,362965034992101e-16;1880
GPR19;0,0311817249737968;0,0167743832413254;1,85888950581368;0,0632700509344657;0,0717659875692094;2842
GPR21;0,185519318048678;0,0328551441310819;5,64658360068406;2,01068494444409e-08;3,16386618407889e-08;2844
GPR22;0,701481127091568;0,0570761064847848;12,2902764448126;6,5329918008851e-33;3,1979652680858e-32;2845
GPR26;0,0978321444281447;0,0592603529947032;1,65088696715811;0,0990050345665121;0,110619922677704;2849
GPR27;-0,256549701370168;0,027903465915036;-9,19418763788496;1,46763757755143e-19;3,61931338401007e-19;2850
GPR34;0,673462952230998;0,0564654289580885;11,9269961223685;3,4872124487502603e-31;1,5213699957231898e-30;2857
GPR37;-0,0965845856055243;0,0585789090885626;-1,6487945424095;0,0994330596911535;0,111052448918538;2861
GPR37L1;-0,33107175319603;0,0433399246399419;-7,63895544227402;4,2414663340760104e-14;8,39121971777963e-14;9283
GPR39;-0,186368536719798;0,0433071015499755;-4,3034174546346;1,80872289771446e-05;2,49613262538579e-05;2863
GPR4;-0,500662136066757;0,0873564343278268;-5,7312565458876;1,23841554111068e-08;1,96456026667869e-08;2828
GPR52;-0,0319616904599708;0,0356348804064348;-0,896921502062886;0,369928042219212;0,391388819306313;9293
GPR61;-0,365658135544724;0,0343147114768342;-10,6560166123378;1,8071477627979702e-25;5,7742217902546e-25;83873
GPR62;-0,431896019420253;0,046464966132449;-9,29508951301347;6,060801499484291e-20;1,52324403118212e-19;118442
GPR63;0,264890353986935;0,0458522349309458;5,77704346115002;9,518696537963221e-09;1,51610260945984e-08;81491
GPR68;-0,584096005153901;0,0414426360672291;-14,0940842712411;4,5577104258641194e-42;5,15106675889127e-41;8111
GPR75;-0,114394066950081;0,0285542208143972;-4,00620516643211;6,52110071327687e-05;8,75898113125172e-05;10936
GPR83;0,0486621778521519;0,0635210381286029;0,766079700297591;0,443768956140042;0,465521495632639;10888
GPR85;0,156670322487028;0,0373794207558321;4,19135233556513;2,96176059825988e-05;4,04963757058689e-05;54329
GPR88;0,200554052785145;0,060518690426843;3,31391924330519;0,0009455003602921;0,0011994406346563;54112
GPRASP1;0,104358699642214;0,0259360696553007;4,02368982768697;6,06218391142069e-05;8,15535496294378e-05;9737
GPRASP2;0,277324635470024;0,0336856172604559;8,23273129673596;4,43482082342555e-16;9,52214791434522e-16;114928
GPRC5B;-0,0596506645027492;0,0333097866754307;-1,79078494509686;0,0735619777951425;0,0830063306569452;51704
GPRC5C;-0,228564628354532;0,0435500604988729;-5,24831942220718;1,79282943270509e-07;2,70552447563335e-07;55890
GPRIN2;-0,49894489304519;0,0618736818609603;-8,06392763511951;1,6718925069081701e-15;3,50114971936563e-15;9721
GPRIN3;0,423571990757136;0,0328762816443555;12,883816829993;8,090924932203309e-36;4,91491247466852e-35;285513
GPS1;-0,297227354105192;0,0263208239115191;-11,2924791072027;2,8687647477482e-28;1,06352612524077e-27;2873
GPS2;-0,243434745224246;0,0235486125858795;-10,3375408778951;4,02263624843231e-24;1,20894360476045e-23;2874
GPSM1;-0,641866519915456;0,0393332670069208;-16,3186678544276;1,36549128206607e-54;1,1704416326172601e-52;26086
GPSM2;0,0374249031062815;0,0254811291703473;1,4687301671793;0,142149470944347;0,156814081406194;29899
GPSM3;-0,0291518695937714;0,0426486343177726;-0,68353582852296;0,494391027994494;0,515735310370572;63940
GPT2;-0,271387583889353;0,030113715276443;-9,01209237711201;7,10410770578537e-19;1,7014337955356e-18;84706
GPX1;0,155489736364274;0,0356486130964163;4,36173311830482;1,3931167678015e-05;1,9345412415088e-05;2876
GPX3;-0,0367690684287668;0,0594998114936739;-0,617969494452535;0,536704356386319;0,557767031338625;2878
GPX4;0,0662348823179404;0,0294630434714625;2,24806654418083;0,024740067427676;0,0288642981680014;2879
GRAMD1A;-0,357476361057172;0,032417794585687;-11,0271647293059;4,36072048947422e-27;1,51490387993979e-26;57655
GRAMD1B;-0,0846973572432085;0,0248839834561848;-3,40368966216128;0,0006852122306;0,0008757939403195;57476
GRAMD1C;0,218821499546322;0,0439402107871976;4,97998292739364;7,2171664581937e-07;1,05938506478722e-06;54762
GRAMD2A;-0,198528535819303;0,0439428466513638;-4,51788063241328;6,81721985937459e-06;9,58518886555941e-06;196996
GRAMD2B;0,265964212238596;0,0388984051761291;6,83740659891657;1,2406756904698899e-11;2,21845018609932e-11;65983
GRAMD4;-0,338264635867745;0,0308792554436468;-10,9544297946258;9,14065170952527e-27;3,12412704598801e-26;23151
GRASLND;-0,116856125161829;0,0382174818690936;-3,05766155818683;0,0022766102277786;0,0028281368550421;386597
GRB10;-0,33044189898923;0,0224450241831266;-14,7222785902652;1,80545026813112e-45;3,1016416737113303e-44;2887
GRB2;0,0473326488318065;0,0146771932945652;3,22491145833265;0,0012916679527177;0,001626796402286;2885
GREB1;-0,299520630394283;0,0253231960845193;-11,8279157731353;1,01422109549112e-30;4,333054764209979e-30;9687
GREB1L;-0,147279647858177;0,0298584358861058;-4,93259755534319;9,17037707215681e-07;1,34101428568866e-06;80000
GREM1;0,193874685069902;0,062524513736363;3,10077877434412;0,0019718244781225;0,0024600224797536;26585
GREM2;-0,000557362756212;0,0688296863794585;-0,0080977087871548;0,993540284957932;0,99378436806442;64388
GRHL1;-0,154939045066771;0,0351675162664028;-4,40574318337037;1,14156837505308e-05;1,59079169642461e-05;29841
GRHPR;-0,107384418951912;0,0226763878963653;-4,73551693694235;2,42615356414184e-06;3,48464035149608e-06;9380
GRIA1;0,209642913724564;0,0496285650880669;4,22423887034712;2,56586585140515e-05;3,5174824289549e-05;2890
GRIA2;0,18394708606268;0,0328264146814751;5,60363012066886;2,56354828060045e-08;4,0167353567307e-08;2891
GRIA3;0,25952325346819;0,037816219824793;6,86274975845265;1,0459820027077599e-11;1,8767062791779897e-11;2892
GRIA4;0,262559458506689;0,0323153125454379;8,12492400119941;1,03792120817277e-15;2,1947007006364303e-15;2893
GRID1;-0,31518356051177;0,0246196411154448;-12,8021183994451;2,05823828700542e-35;1,2079448195376699e-34;2894
GRID2;0,0594485522587133;0,0349471884867111;1,70109685021784;0,0891657410005448;0,0999898958847947;2895
GRID2IP;-0,525527010293997;0,046183933043091;-11,3790007837502;1,17062479783709e-28;4,45127141199507e-28;392862
GRIK1;0,227606504344762;0,0356884900117982;6,37758852418575;2,50050480802533e-10;4,24731135831253e-10;2897
GRIK3;-0,178896845285768;0,0364315738314604;-4,91048907503639;1,02462118569724e-06;1,49551717424854e-06;2899
GRIK4;-0,355874386602266;0,0271184338714734;-13,122969721958;5,08169788651111e-37;3,41562244241519e-36;2900
GRIN2A;0,230397610607162;0,0468146194797107;4,92148848303714;9,69779288282359e-07;1,41686781097753e-06;2903
GRIN2B;0,283712498764451;0,0609331151003908;4,65612989418018;3,5547482223249e-06;5,0671885819504e-06;2904
GRIN2C;-0,505020716184489;0,0456920088772155;-11,0527142184006;3,37425221811687e-27;1,18127840980764e-26;2905
GRIN2D;-0,421156190406925;0,0416188356755388;-10,1193650319838;3,2392380511822e-23;9,373530721669021e-23;2906
GRIN3A;0,16032839617262;0,0406839531685909;3,94082638695982;8,55538809037913e-05;0,0001142355090923;116443
GRIN3B;-0,499468626442241;0,0432428586617392;-11,5503147085918;1,9306247820256698e-29;7,66694835407706e-29;116444
GRINA;-0,111995223435122;0,0250042534109424;-4,47904688832305;8,15983649197555e-06;1,14364111108704e-05;2907
GRIP1;0,0541298817729526;0,0269949998277315;2,00518177878801;0,0451521827225537;0,0517231798424076;85329
GRIP2;-0,361233342651955;0,0359810895217431;-10,0395331951709;6,88466047915858e-23;1,9626042458179001e-22;80852
GRIPAP1;-0,390550294798726;0,0256716192268176;-15,2133097389798;3,3694614110211897e-48;8,41641848771336e-47;56850
GRK2;-0,321899296631084;0,0284659602107049;-11,3082184563031;2,44151752353443e-28;9,08858386017867e-28;156
GRK3;0,327252865668392;0,0287687794034145;11,3752780776494;1,21968701403614e-28;4,63350191523037e-28;157
GRK4;-0,133184605012121;0,0169010683103435;-7,88024771964334;6,898457153054151e-15;1,40822603653347e-14;2868
GRK5;-0,160834255613677;0,0290967887085156;-5,5275603512427;3,92263975029765e-08;6,10105156846028e-08;2869
GRK6;-0,334419610071073;0,0256695117153688;-13,0278913669733;1,52093740378869e-36;9,782775101936249e-36;2870
GRM1;0,0913834303040463;0,0410758295944237;2,22474947448054;0,0262705050930738;0,0305972570940285;2911
GRM2;-0,461046377705782;0,0539864373396692;-8,54004080330387;3,72401765126468e-17;8,35275464378138e-17;2912
GRM3;-0,0970764062386161;0,0336177546302471;-2,88765288777713;0,0039459354753718;0,0048391193638483;2913
GRM3-AS1;-0,0434475392697851;0,0302718778848404;-1,43524426978291;0,15145946057378;0,166644289616578;112268007
GRM4;-0,576611402809193;0,0663160533679551;-8,69489925176729;1,0368124652665999e-17;2,3762352672856602e-17;2914
GRM5;0,222391552608697;0,0427911058308763;5,197144319842;2,35038471878493e-07;3,52698475353647e-07;2915
GRM5-AS1;0,307102856785434;0,043816221367175;7,00888500201666;3,86128314454677e-12;7,05936880243475e-12;100873989
GRM7;0,0135778452463364;0,0294685168127067;0,460757673439528;0,645050103625697;0,663883088198187;2917
GRM8;-0,0179667867004764;0,0334285739300678;-0,537467938000069;0,591037102491343;0,61099595348318;2918
GRN;0,0824343184395667;0,0393612232447073;2,09430275901426;0,0364276763415014;0,0419918698257143;2896
GRPEL1;0,168255279391572;0,0173267510708285;9,7107229568761;1,44297552219688e-21;3,88049857240727e-21;80273
GRPEL2;0,449314852106293;0,0343353075021766;13,0860879017265;7,78799495249396e-37;5,1433611434029495e-36;134266
GRSF1;0,346108202514467;0,0219501401958842;15,7679267387716;2,22990602814278e-51;9,48204949721498e-50;2926
GRTP1;0,0642856736397368;0,0214870410671375;2,99183463366931;0,0028257203997806;0,0034961393626702;79774
